created_at,user_id,username,name,place,tweet,language,replies_count,hashtags,sentiment,illness
2020-03-25 03:14:55 UTC,1.07826e+18,dmktiruvarur,DMK Tiruvarur திமுக திருவாரூர்,,மாவட்ட செயலாளர் திரு.பூண்டி.கே.கலைவாணன் அவர்கள் கொரோனா வைரஸ் தொற்றிலிருந்து பொதுமக்கள் அனைவரும் பாதுகாப்பாக முன்னெச்சரிக்கையுடன் இருக்கும்படி கேட்டுக் கொண்டார்.  #DMKTiruvarur #covidindia #Coronaindia  https://t.co/scxUWhQO4V,ta,0,"['dmktiruvarur', 'covidindia', 'coronaindia']",NEGATIVE,no illness
2020-03-24 19:31:03 UTC,1012404438.0,jessysbains,Jessy Bains,,Seriously unconventional penalties during these unconventional times.  #covid19 #covidindia,en,1,"['covid19', 'covidindia']",NEGATIVE,no illness
2020-03-24 18:16:19 UTC,32863801.0,avishekgd,Avishek Dastidar,,"A bank is sending me mails asking me to refer my friends and family for their credit card. Guys, what's wrong with you? #covidindia",en,2,['covidindia'],NEGATIVE,no illness
2020-03-24 16:44:55 UTC,291580123.0,trbrajaa,T R B Rajaa,,#கொரோனா வைரஸ் #வருமுன்காப்போம் !!!  #covidindia #Coronaindia  #கொரோனாவை_தடுப்போம் #கொரோனா #மன்னார்குடி #TNCoronaUpdates #Mannargudi #DmkCares @arivalayam @Anbil_Mahesh @dmk_youthwing @DMKITwing  https://t.co/X63l4YNqaZ  https://t.co/I8TQH2IvuW,ta,8,"['கொரோனா', 'வருமுன்காப்போம்', 'covidindia', 'coronaindia', 'கொரோனாவை_தடுப்போம்', 'கொரோனா', 'மன்னார்குடி', 'tncoronaupdates', 'mannargudi', 'dmkcares']",NEGATIVE,no illness
2020-03-24 16:42:46 UTC,291580123.0,trbrajaa,T R B Rajaa,,#கொரோனா வைரஸ் #வருமுன்காப்போம் !!!  #covidindia #Coronaindia  #கொரோனாவை_தடுப்போம் #கொரோனா #மன்னார்குடி #TNCoronaUpdates #Mannargudi #DmkCares @arivalayam @Anbil_Mahesh @dmk_youthwing @DMKITwing  https://t.co/X63l4YNqaZ,ta,28,"['கொரோனா', 'வருமுன்காப்போம்', 'covidindia', 'coronaindia', 'கொரோனாவை_தடுப்போம்', 'கொரோனா', 'மன்னார்குடி', 'tncoronaupdates', 'mannargudi', 'dmkcares']",NEGATIVE,no illness
2020-03-24 16:05:27 UTC,53097744.0,yogital,Yogita Limaye,,"Guidelines on what remains open for the next 21 days. #india #COVIDー19 #covidindia Shops selling food, milk, meat, medicines and banks will remain open  https://t.co/4nJkcTuoJ3",en,1,"['india', 'covidー19', 'covidindia']",NEGATIVE,no illness
2020-03-24 16:04:08 UTC,1.10611e+18,yangerinc,Yanger Longkumer,,That's both govt &amp; Private run facilities included.  I hope that the govt of the day addresses these issues at war footing.  #COVID19outbreak #covidindia,en,0,"['covid19outbreak', 'covidindia']",POSITIVE,light illness
2020-03-24 15:45:48 UTC,8.8466e+17,pibchennai,PIB in Tamil Nadu ��,,You must remember that you will invite grave pandemic like Corona virus to your home if you step out. The only way to keep Corona away is not to cross the Lakshman Rekha and stay at home.  #Covid19 #IndiaFightsCorona #HelpUsToHelpYou  #StaySafe #COVID #India,en,0,"['covid19', 'indiafightscorona', 'helpustohelpyou', 'staysafe', 'covid', 'india']",NEGATIVE,severe illness
2020-03-24 15:31:06 UTC,53097744.0,yogital,Yogita Limaye,,"Police at grocery store in Delhi, assuring people that shops stocking essential supplies will remain open. #COVIDー19 #covidindia",en,3,"['covidー19', 'covidindia']",NEGATIVE,no illness
2020-03-24 15:29:13 UTC,8.8466e+17,pibchennai,PIB in Tamil Nadu ��,,Take care of yourself and take care of your near and dear ones.  #Covid19 #IndiaFightsCorona #HelpUsToHelpYou  #StaySafe #COVID #India,en,1,"['covid19', 'indiafightscorona', 'helpustohelpyou', 'staysafe', 'covid', 'india']",POSITIVE,no illness
2020-03-24 15:28:26 UTC,53097744.0,yogital,Yogita Limaye,,"Similar reports of panic buying from Bangalore, Mumbai and Pune. The country needs clarity on whether shops selling essential supplies will remain open over the next three weeks and whether there will be stock.#india #COVIDー19 #covidindia",en,4,"['india', 'covidー19', 'covidindia']",NEGATIVE,no illness
2020-03-24 15:26:57 UTC,21714886.0,farhanmohamed,Farhan Mohamed,,"Wow. India is going on a ""total lockdown"" for the next 3 weeks. PM Narendra Modi announced ""a total band of coming out of your homes"" for the country of 1.3 billion ��  #covid19 #covidindia",en,1,"['covid19', 'covidindia']",POSITIVE,severe illness
2020-03-24 15:26:09 UTC,8.8466e+17,pibchennai,PIB in Tamil Nadu ��,,I pray to to all of you that if you suffer from any symptoms of this disease please do not take any medicine without taking prescription from doctors. Any such carelessness can put your life in more danger. #Covid19 #IndiaFightsCorona #HelpUsToHelpYou  #StaySafe #COVID #India,en,1,"['covid19', 'indiafightscorona', 'helpustohelpyou', 'staysafe', 'covid', 'india']",NEGATIVE,light illness
2020-03-24 15:25:24 UTC,8.8466e+17,pibchennai,PIB in Tamil Nadu ��,,I've urged the State governments that at this time their first priority should be only and only Health Services: PM  #Covid19 #IndiaFightsCorona #HelpUsToHelpYou  #StaySafe #StayAtHomeSaveLives #stayhomechallenge  #COVID #India,en,2,"['covid19', 'indiafightscorona', 'helpustohelpyou', 'staysafe', 'stayathomesavelives', 'stayhomechallenge', 'covid', 'india']",NEGATIVE,no illness
2020-03-24 15:24:51 UTC,8.8466e+17,pibchennai,PIB in Tamil Nadu ��,,"It is necessary that the suggestions and directions given by the Central government, State government and medical fraternity is followed.  #Covid19 #IndiaFightsCorona #HelpUsToHelpYou  #StaySafe #StayAtHomeSaveLives #stayhomechallenge  #COVID #India",en,1,"['covid19', 'indiafightscorona', 'helpustohelpyou', 'staysafe', 'stayathomesavelives', 'stayhomechallenge', 'covid', 'india']",NEGATIVE,no illness
2020-03-24 15:24:12 UTC,8.8466e+17,pibchennai,PIB in Tamil Nadu ��,,But friends you should also be cautious as knowingly or unknowingly many times rumors are also spread. I appeal to you to not to believe in such rumors and superstitions #Covid19 #IndiaFightsCorona #HelpUsToHelpYou  #StaySafe #StayAtHomeSaveLives #stayhomechallenge  #COVID #India,en,1,"['covid19', 'indiafightscorona', 'helpustohelpyou', 'staysafe', 'stayathomesavelives', 'stayhomechallenge', 'covid', 'india']",NEGATIVE,no illness
2020-03-24 15:16:06 UTC,8.8466e+17,pibchennai,PIB in Tamil Nadu ��,,The Centre along with the state governments is making every efforts to ensure that there is no difficulty in daily life #Covid19 #IndiaFightsCorona #HelpUsToHelpYou  #StaySafe #StayAtHomeSaveLives #stayhomechallenge #StayAtHomeOrder #coronavirus #COVID19 #COVID #India,en,0,"['covid19', 'indiafightscorona', 'helpustohelpyou', 'staysafe', 'stayathomesavelives', 'stayhomechallenge', 'stayathomeorder', 'coronavirus', 'covid19', 'covid', 'india']",POSITIVE,no illness
2020-03-24 15:15:53 UTC,53097744.0,yogital,Yogita Limaye,,"Clarity on essential supplies needs to come soon. People reporting here, and on my private messages, that panic buying has begun in some places. #COVIDー19 #COVID2019 #covidindia #India",en,3,"['covidー19', 'covid2019', 'covidindia', 'india']",NEGATIVE,light illness
2020-03-24 15:15:05 UTC,8.8466e+17,pibchennai,PIB in Tamil Nadu ��,,இன்று நள்ளிரவு 12 மணி முதல் நாடு முழுவதும் முழு அடைப்பு உத்தரவு பிறப்பிக்கப்படுகிறது: பிரதமர் #Covid19 #IndiaFightsCorona #HelpUsToHelpYou #கொரோனாவை_விரட்டியடிப்போம்  #StaySafe #StayAtHomeSaveLives #stayhomechallenge #StayAtHomeOrder #coronavirus #COVID19 #COVID #India,ta,10,"['covid19', 'indiafightscorona', 'helpustohelpyou', 'கொரோனாவை_விரட்டியடிப்போம்', 'staysafe', 'stayathomesavelives', 'stayhomechallenge', 'stayathomeorder', 'coronavirus', 'covid19', 'covid', 'india']",NEGATIVE,no illness
2020-03-24 15:09:00 UTC,53097744.0,yogital,Yogita Limaye,,"He also said essential supplies will continue, but no details on how this will happen. In his speech last week, he asked people not to hoard. But without clear information, his latest speech could result in panic buying. #India PM @narendramodi #COVIDー19 #covidindia",en,14,"['india', 'covidー19', 'covidindia']",NEGATIVE,no illness
2020-03-24 15:08:39 UTC,1509442818.0,guwahatiplus,G Plus,,He also asked people to follow the lockdown and government orders.    #NarendraModi #CoronavirusLockdown #lockdownindia #COVID2019 #covidindia   https://t.co/Im2FEou5DP,en,0,"['narendramodi', 'coronaviruslockdown', 'lockdownindia', 'covid2019', 'covidindia']",NEGATIVE,no illness
2020-03-24 15:04:33 UTC,243584516.0,shammybaweja,Harinder Baweja,,From janta curfew on March 19 yo a three week lockdown on March 24 #covidindia,en,0,['covidindia'],NEGATIVE,no illness
2020-03-24 15:00:31 UTC,53097744.0,yogital,Yogita Limaye,,"He said efforts are being made to give aid to the poor, but no clarity on what steps are being taken. #India PM @narendramodi #COVIDー19 #covidindia",en,1,"['india', 'covidー19', 'covidindia']",NEGATIVE,no illness
2020-03-24 14:38:28 UTC,141080858.0,ttindia,The Telegraph,,PM announces total countrywide lockdown from midnight #covidindia #Covid_19india,en,1,"['covidindia', 'covid_19india']",NEGATIVE,severe illness
2020-03-24 13:58:53 UTC,426927447.0,boworldwide,Box Office Worldwide,,#VivekAgnihotri Decided To Sell His Paintings &amp; Raise Money Admist #CoronavirusOutbreak  @vivekagnihotri #COVIDー19 #CoronavirusLockdown #coronavirus #covidindia #COVID2019 #COVID #COVID19 #CoronaIndia #coronaupdatesindia #corona    https://t.co/9JK8N2YNHN,en,0,"['vivekagnihotri', 'coronavirusoutbreak', 'covidー19', 'coronaviruslockdown', 'coronavirus', 'covidindia', 'covid2019', 'covid', 'covid19', 'coronaindia', 'coronaupdatesindia', 'corona']",NEGATIVE,no illness
2020-03-24 13:38:48 UTC,1.06376e+18,dmkcoimbatore,DMK Coimbatore திமுக கோயம்புத்தூர்,,கோவை மாநகர் கிழக்கு மாவட்ட பொறுப்பாளர் திரு.நா.கார்த்திக் MLA அவர்களின் கொரோனா வைரஸ் குறித்த விழிப்புணர்வு காணொளி.  Link:  https://t.co/bUkpjVTLPF  #DMKCoimbatore #covidindia  #Coronaindia,ta,0,"['dmkcoimbatore', 'covidindia', 'coronaindia']",NEGATIVE,no illness
2020-03-24 13:34:30 UTC,7.39048e+17,news18kerala,News18 Kerala,,COVID 19 Live Updates|സംസ്ഥാനത്ത് പുതിയതായി 14 കേസുകൾ കൂടി; 100കടന്ന് കോവിഡ് ബാധിതർ  #COVID19outbreak #covidindia #coronavirusindia    https://t.co/IUgr9LWW5t,ml,0,"['covid19outbreak', 'covidindia', 'coronavirusindia']",NEGATIVE,light illness
2020-03-24 13:11:09 UTC,426927447.0,boworldwide,Box Office Worldwide,,#CoronaVirusOutbreak: #FarhanAkhtar Shares A Cute Video On How He Is Enjoying The #StayHome time  @FarOutAkhtar #COVIDー19 #CoronavirusLockdown #coronavirus #covidindia #COVID2019 #COVID #COVID19 #CoronaIndia #coronaupdatesindia #corona    https://t.co/qgueaXVcbA,en,0,"['coronavirusoutbreak', 'farhanakhtar', 'stayhome', 'covidー19', 'coronaviruslockdown', 'coronavirus', 'covidindia', 'covid2019', 'covid', 'covid19', 'coronaindia', 'coronaupdatesindia', 'corona']",POSITIVE,no illness
2020-03-24 12:57:51 UTC,4888435970.0,dipika_bajpai,Dipika Bajpai,,Which are the best handles to follow for covid india updates?,en,29,[],POSITIVE,no illness
2020-03-24 12:54:47 UTC,1.07826e+18,dmkcuddalore,DMK Cuddalore திமுக கடலூர்,,கடலூர் மேற்கு மாவட்ட செயலாளர் திரு.@CiveGanesanMLA அவர்கள் அறிக்கை.  கொரோனா வைரஸ் முன்னெச்சரிக்கையாக பொதுமக்கள் அனைவரும் பாதுகாப்பாக இருக்கும்படி கேட்டுக் கொண்டார்.  #DMKCuddalore  #covidindia #Coronaindia  https://t.co/7lTIk17TaK,ta,0,"['dmkcuddalore', 'covidindia', 'coronaindia']",NEGATIVE,no illness
2020-03-24 12:24:40 UTC,179352922.0,riaztheboss,RIAZ K AHMED,,. Actor #Nithin donates Rs. 20 L to Telugu States for capacity building against COVID 19  #COVIDIOTS  #Covid_19india  #CoronavirusLockdown  #covidindia  #coronavirusinindia  #TelanganaFightsCorona  https://t.co/UwFvmcLT9M,en,0,"['nithin', 'covidiots', 'covid_19india', 'coronaviruslockdown', 'covidindia', 'coronavirusinindia', 'telanganafightscorona']",NEGATIVE,no illness
2020-03-24 11:36:45 UTC,1.06376e+18,dmkviluppuram,DMK Viluppuram திமுக விழுப்புரம்,,கள்ளக்குறிச்சி நகராட்சி மற்றும் சங்கராபுரம் பேரூராட்சியில் துப்புரவு பணியாளர்கள் மற்றும் பொதுமக்களுக்கு வழங்கினார். சங்கராபுரம் சட்டமன்ற உறுப்பினர் திரு.@TUdhayasuriyan MLA உட்பட நிர்வாகிகள் பலர் பங்கேற்றனர்.  #covidindia,ta,0,['covidindia'],NEGATIVE,no illness
2020-03-24 11:00:39 UTC,7.61154e+17,news18kannada,News18 Kannada,,ಕೊರೋನಾಗೆ ಅಂಜದ ಶಿರಸಿ ಹುಡುಗಿ; ವೈರಸ್ ಹರಡೋಕೆ ಭಾರತಕ್ಕೆ ಬರಲ್ಲ ಎಂದ ಕನ್ನಡತಿ  #TrustNews18Kannada #coronaupdatesindia #covidindia  #Sirsi    https://t.co/YBA8rbk5Qb,kn,0,"['trustnews18kannada', 'coronaupdatesindia', 'covidindia', 'sirsi']",NEGATIVE,light illness
2020-03-24 10:54:37 UTC,1.06376e+18,dmktiruvnamalai,DMK Tiruvannamalai திமுக திருவண்ணாமலை,,"திருவண்ணாமலை தெற்கு மாவட்ட கழக செயலாளர், சட்டமன்ற உறுப்பினர் திரு.எ.வ.வேலு MLA அவர்கள் காணொளி மூலம் கொரோனா விழிப்புணர்வு மற்றும் முன்னெச்சரிக்கை குறித்து  உரையாற்றினார்.  #covidindia  https://t.co/yJmJMwANE3",ta,0,['covidindia'],NEGATIVE,no illness
2020-03-24 10:47:25 UTC,1.06377e+18,dmkthoothukkudi,DMK Thoothukkudi திமுக தூத்துக்குடி,,தூத்துக்குடி வடக்கு மாவட்ட செயலாளர் திருமதி.பெ.கீதாஜீவன் MLA அவர்களின் கொரோனா வைரஸ் விழிப்புணர்வு குறித்த தகவல் அறிக்கை.  #covidindia  #Coronaindia  #DMKThoothukkudi  https://t.co/mR4ndNR5J5,ta,0,"['covidindia', 'coronaindia', 'dmkthoothukkudi']",NEGATIVE,no illness
2020-03-24 10:37:24 UTC,3074769187.0,catchnews,Catch News,,#Coronavirusscare: Man suffers with fever commits suicide after presuming #COVID19 infection  #coronavirusindia #covidindia #COVID2019 #Suicide  #UttarPradesh    https://t.co/4xvPZ3bgjM,en,0,"['coronavirusscare', 'covid19', 'coronavirusindia', 'covidindia', 'covid2019', 'suicide', 'uttarpradesh']",NEGATIVE,severe illness
2020-03-24 10:37:05 UTC,161318053.0,bt_india,Business Today,,No charge on cash withdrawals from any bank's ATM for 3 months: FM Nirmala Sitharaman #coronavirusindia #covidindia #NirmalaSitharaman #ATMs   https://t.co/cyOWeOO9U2  https://t.co/Mdy3Jkteks,en,2,"['coronavirusindia', 'covidindia', 'nirmalasitharaman', 'atms']",NEGATIVE,no illness
2020-03-24 10:33:36 UTC,1.07833e+18,dmkvirudhunagar,DMK Virudhunagar திமுக விருதுநகர்,,கழகத் தலைவர் அவர்களின் ஆலோசனையின்படி கொரோனோ விழிப்புணர்வு குறித்து விருதுநகர் வடக்கு மாவட்ட செயலாளர் திரு.@TThenarasu MLA அவர்கள் பேசிய காணொளி.   https://t.co/Aicw6g9YzS  #covidindia  #Coronaindia  #DMKVirudhunagar  https://t.co/dQT0Fro7ln,ta,0,"['covidindia', 'coronaindia', 'dmkvirudhunagar']",NEGATIVE,no illness
2020-03-24 09:48:00 UTC,8.8466e+17,pibchennai,PIB in Tamil Nadu ��,,PM interacts with Print Media journalists and stakeholders  Media must continuously generate awareness about importance of social distancing in tackling spread of the virus: PM  #StaySafe #StayAtHomeSaveLives #stayhomechallenge #StayAtHomeOrder #coronavirus #COVID19 #COVID #India  https://t.co/bh39H1JOjz,en,0,"['staysafe', 'stayathomesavelives', 'stayhomechallenge', 'stayathomeorder', 'coronavirus', 'covid19', 'covid', 'india']",POSITIVE,no illness
2020-03-24 09:38:19 UTC,2908822933.0,siba_tnie,Siba Mohanty,,Minimum balance clause waived. Bahut painful tha � #covidindia,en,1,['covidindia'],NEGATIVE,light illness
2020-03-24 09:34:14 UTC,1.07825e+18,dmkthiruchy,DMK Trichy திமுக திருச்சி,,கொரோனா வைரஸ் பாதுகாப்பு குறித்து திருச்சி தெற்கு மாவட்ட பொறுப்பாளரும் திருவெறும்பூர் சட்டமன்ற உறுப்பினருமான திரு.@Anbil_Mahesh அவர்கள் ஆற்றிய உரை.    https://t.co/AbyS0IEB2I  #DMKThiruchy  #covidindia  #Coronaindia  https://t.co/turVznytCU,ta,1,"['dmkthiruchy', 'covidindia', 'coronaindia']",NEGATIVE,no illness
2020-03-24 09:25:31 UTC,622872390.0,pttvonlinenews,PuthiyathalaimuraiTV,,இந்தியாவுக்கு தொற்று நோய் வைரஸான கொரோனாவை ஒழிக்கும் திறன் உண்டு என உலக சுகாதார அமைப்பு தெரிவித்துள்ளது.   https://t.co/c3YcekzfBO | #CoronaVirus | #COVIDIndia,ta,20,"['coronavirus', 'covidindia']",NEGATIVE,severe illness
2020-03-24 09:21:45 UTC,594676291.0,abpanandatv,ABP Ananda,,লকডাউনের দ্বিতীয় দিনে কার্যত ঘরবন্দি মানুষ  https://t.co/n1CuJQ8pbd  #coronavirusindia #Coronaindia #COVID19india #Coronaindia #CoronavirusOutbreakindia #coronaupdatesindia #covidindia  #CoronavirusOutbreak #CoronavirusPandemic  #COVID19 #Covid #CoronaAlert #COVID19outbreak,bn,0,"['coronavirusindia', 'coronaindia', 'covid19india', 'coronaindia', 'coronavirusoutbreakindia', 'coronaupdatesindia', 'covidindia', 'coronavirusoutbreak', 'coronaviruspandemic', 'covid19', 'covid', 'coronaalert', 'covid19outbreak']",NEGATIVE,severe illness
2020-03-24 08:58:37 UTC,2754186091.0,tmkoc_ntf,Taarak Mehta Ka Ooltah Chashmah,,Appreciate the efforts of WhatsApp &amp; @mygovindia for creating a source through which getting accurate and verified information on #Coronavirus is so easy. All you have to do is send a 'Hi' on +91 9013151515 and receive all the relevant information on #CovidIndia. #TMKOC  https://t.co/dua7gpspB1,en,5,"['coronavirus', 'covidindia', 'tmkoc']",POSITIVE,no illness
2020-03-24 08:55:22 UTC,7.71427e+17,transformindia,#TransformingIndia,,.@mygovindia ने  WhatsApp पर हेल्पडेस्क की शुरुआत की है।  बस +919013151515 पर Hi/नमस्ते लिख कर भेजें और पाएं कोरोना से जुड़ी अपडेटेड जानकारी.. #IndiaFightsCorona #StayAtHomeSaveLives #Coronaindia #COVID #India  https://t.co/1PCyUy7hMv,hi,0,"['indiafightscorona', 'stayathomesavelives', 'coronaindia', 'covid', 'india']",NEGATIVE,no illness
2020-03-24 08:24:13 UTC,37407255.0,aagan86,Agnivo Niyogi (অগ্নিভ নিয়োগী),,Unable to access the COVID India database. Please help someone. It's not loading  @jamewils,en,2,[],NEGATIVE,no illness
2020-03-24 07:41:46 UTC,1.07825e+18,dmkthiruchy,DMK Trichy திமுக திருச்சி,,திருச்சி தெற்கு மாவட்ட பொறுப்பாளரும் திருவெறும்பூர் சட்டமன்ற உறுப்பினருமான திரு.@Anbil_Mahesh அவர்கள் கொரோனா வைரஸ் முன்னெச்சரிக்கையாக தனது தொகுதி பொதுமக்கள் அனைவரும் பாதுகாப்பாக இருக்கும்படி கேட்டுக் கொண்டார்.  #DMKThiruchy #covidindia #Coronaindia,ta,0,"['dmkthiruchy', 'covidindia', 'coronaindia']",NEGATIVE,no illness
2020-03-24 07:37:09 UTC,8.8466e+17,pibchennai,PIB in Tamil Nadu ��,,வீட்டுக்குள் இருந்தால் விலகி நிற்கும் கொரோனா.....  #StaySafe #StayAtHomeSaveLives #stayhomechallenge #StayAtHomeOrder #coronavirus #COVID19 #COVID #India #IndiaFightsCorona #IndiaComeTogether  https://t.co/cqA9CSIugD,ta,0,"['staysafe', 'stayathomesavelives', 'stayhomechallenge', 'stayathomeorder', 'coronavirus', 'covid19', 'covid', 'india', 'indiafightscorona', 'indiacometogether']",NEGATIVE,no illness
2020-03-24 07:22:05 UTC,1.07833e+18,dmkvirudhunagar,DMK Virudhunagar திமுக விருதுநகர்,,விருதுநகர் அரசு மருத்துவகல்லூரி மருத்துவமனையில் திரு.ARR.சீனிவாசன் MLA அவர்கள் கொரோனா வைரஸ் தடுப்பு மற்றும் முன்னெச்சரிக்கை நடவடிக்கை குறித்து ஆய்வு மேற்கொண்டார். உடன் நகர செயலாளர் SRS.தனபாலன் மற்றும் கழக நிர்வாகிகள்.  #covidindia  #Coronaindia  #DMKVirudhunagar  https://t.co/houKqosQPA,ta,1,"['covidindia', 'coronaindia', 'dmkvirudhunagar']",NEGATIVE,no illness
2020-03-24 07:12:32 UTC,426927447.0,boworldwide,Box Office Worldwide,,"#AmitabhBachchan - #KatrinaKaif To Star In ‘Deadly’, Film Is On Hold Following #CoronavirusOutbreak?  @SrBachchan #Deadly #COVIDー19 #CoronavirusLockdown #coronavirus #covidindia #COVID2019 #COVID #COVID19 #CoronaIndia #coronaupdatesindia #corona    https://t.co/l6x0drhwji",en,0,"['amitabhbachchan', 'katrinakaif', 'coronavirusoutbreak', 'deadly', 'covidー19', 'coronaviruslockdown', 'coronavirus', 'covidindia', 'covid2019', 'covid', 'covid19', 'coronaindia', 'coronaupdatesindia', 'corona']",NEGATIVE,no illness
2020-03-24 07:10:00 UTC,1.07825e+18,dmkthanjavur,DMK Thanjavur திமுக தஞ்சாவூர்,,தஞ்சை தெற்கு மாவட்ட மருத்துவரணி அமைப்பாளர் அஞ்சுகம் பூபதி அவர்கள் தான் வசிக்கும் பகுதி மக்களுக்கு கொரோனோ வைரஸ் முன்னெச்சரிக்கையாக பாதுகாப்பு உபகரணங்களை வழங்கினார்.  #DMKThanjavur #covidindia #Coronaindia  https://t.co/CA09Ry7OrG,ta,1,"['dmkthanjavur', 'covidindia', 'coronaindia']",NEGATIVE,no illness
2020-03-24 06:26:48 UTC,1.00687e+18,ndtvtamil,NDTV Tamil,,நாட்டு மக்களிடம் இன்று இரவு 8 மணிக்கு உரையாற்றுகிறார் பிரதமர் மோடி   https://t.co/83V8CMMFpy  #Covid19India #covidindia #coronavirusindia #PMModiOnCorona #PMModi    https://t.co/83V8CMMFpy,ta,0,"['covid19india', 'covidindia', 'coronavirusindia', 'pmmodioncorona', 'pmmodi']",NEGATIVE,no illness
2020-03-24 06:20:07 UTC,18159588.0,oneindia,Oneindia News,,".@MIB_India directed all states and union territories to ensure ""operational continuity"" of print and electronic media in view of the #CoronavirusOutbreak.  #covidindia #coronavirusindia #Media #IndiaFightsCorona   https://t.co/MKA57HRPkJ",en,0,"['coronavirusoutbreak', 'covidindia', 'coronavirusindia', 'media', 'indiafightscorona']",NEGATIVE,no illness
2020-03-24 06:19:53 UTC,32863801.0,avishekgd,Avishek Dastidar,,"""...known positive cases."" #covidindia",en,0,['covidindia'],POSITIVE,severe illness
2020-03-24 05:51:18 UTC,1509442818.0,guwahatiplus,G Plus,,"Here's what Assamese actress #NishitaGoswami has to say about #MatCorona Campaign.   In a bid to increase awareness on Social Distancing due to the #Coronavirus outbreak, G Plus initiates the #MatCorona campaign.  #covidindia #CoronaVirusUpdates  https://t.co/eTsRIpbGwZ",en,0,"['nishitagoswami', 'matcorona', 'coronavirus', 'matcorona', 'covidindia', 'coronavirusupdates']",NEGATIVE,no illness
2020-03-24 02:23:57 UTC,147551629.0,madhuribanerjee,Madhuri Banerjee,,The ironing wala is still working. Should we give our clothes for ironing? What's the news on the virus and fabric?  #covidindia,en,21,['covidindia'],NEGATIVE,no illness
2020-03-23 21:39:42 UTC,54894351.0,monideepa62,Monideepa Banerjie,,"Last rites of #Kolkata's first Covid19 victim amid police, locals face-off at crematorium and rumours of where he caught virus. Victim's son is at a US university. Wife, ma, ma-in-law in  isolation at govt hospital for Covid tests.  #covidindia #Coronaindia #StayHomeIndia",en,1,"['kolkata', 'covidindia', 'coronaindia', 'stayhomeindia']",NEGATIVE,severe illness
2020-03-23 15:47:57 UTC,7.09386e+17,cgi_istanbul,India in Istanbul,,@MEAIndia      #covidindia  @SecySanjay   #covidout  @meaMADAD #COVID19  @MEAQuery    #COVIDー19  @MoHFW_INDIA #coronavirus  https://t.co/ZA8DSNx4OY,und,3,"['covidindia', 'covidout', 'covid19', 'covidー19', 'coronavirus']",NEGATIVE,no illness
2020-03-23 14:30:09 UTC,8.84389e+17,navjivanindia,Navjivan,,"#covidindia को भगाने के लिए बजाई गई तालियों और ढोल-कनस्तर का शोर जब थमेगा, तब हकीकत सामने आएगी कि इस महामारी ने कितना नुकसान किया है। @1ALOKJOSHI का विचारोत्तेजक लेख  https://t.co/1HfxU643IH",hi,3,['covidindia'],NEGATIVE,light illness
2020-03-23 14:19:48 UTC,2597554885.0,spotboye,SpotboyE,,Resilience and Patience are two weapons to fight against COVID-19 feels @sidharth_shukla!  #SidharthShukla | #COVID19 | #Coronavirus | #CoronaOutbreak | @TeamSidharthFC | @Siddians | #coronaupdatesindia | #COVID19outbreak | #covidindia    https://t.co/W2iA68XKYO,en,17,"['sidharthshukla', 'covid19', 'coronavirus', 'coronaoutbreak', 'coronaupdatesindia', 'covid19outbreak', 'covidindia']",NEGATIVE,no illness
2020-03-23 14:16:33 UTC,1318756638.0,thesouledstore,The Souled Store,,Let's put some soap on those hands (and sanitise them too)! Video credits: @itsfilmthusiast   #WashYourHands #COVIDIOTS #CovidIndia #StaySafe  https://t.co/uzaqeOHuo3,en,1,"['washyourhands', 'covidiots', 'covidindia', 'staysafe']",NEGATIVE,no illness
2020-03-23 14:06:22 UTC,2597554885.0,spotboye,SpotboyE,,".@iamsrk shared an informative video about coronavirus in the filmiest way ever! You just can’t miss this, check it out!  #ShahrukhKhan | #Coronavirus | #CoronavirusOutbreak | #COVID19outbreak | #Coronaindia | #COVID19outbreak | #covidindia    https://t.co/HqhIXxEig9",en,0,"['shahrukhkhan', 'coronavirus', 'coronavirusoutbreak', 'covid19outbreak', 'coronaindia', 'covid19outbreak', 'covidindia']",POSITIVE,no illness
2020-03-23 13:07:35 UTC,2780361002.0,shailajateacher,Shailaja Teacher,,"COVID19INDIA 64320 persons in different districts of Kerala are under surveillance, out of which, 63937 are at home and 383 are in hospitals #COVID19 #BreakTheChain #covidindia",en,12,"['covid19', 'breakthechain', 'covidindia']",NEGATIVE,light illness
2020-03-23 13:03:32 UTC,225012752.0,etnowlive,ET NOW,,"#ETNOWExclusive | @vikramkirloskar: PM Modi has made it very clear the #virus situation is very dangerous, he emphasised that we all need to trust each other at this moment  @FollowCII @PMOIndia @narendramodi #IndiaFightsCOVID #WorkFromHome #CoronavirusIndia #COVIDIndia  https://t.co/m33UtRmzcd",en,2,"['etnowexclusive', 'virus', 'indiafightscovid', 'workfromhome', 'coronavirusindia', 'covidindia']",NEGATIVE,no illness
2020-03-23 12:42:26 UTC,225012752.0,etnowlive,ET NOW,,#ETNOWExclusive | @GoenkaPk says PM has given directions to states to allow IT cos to call small staff at work. Meeting with PM Modi lasted for an hour  @PMOIndia @narendramodi #IndiaFightsCOVID #WorkFromHome #CoronavirusIndia #COVIDIndia  https://t.co/NU8CVfbHAO,en,3,"['etnowexclusive', 'indiafightscovid', 'workfromhome', 'coronavirusindia', 'covidindia']",NEGATIVE,no illness
