keywords,likes,tweets
Vaccine,0,Thank God I didn't go for the booster dose as recommended to me when I took my second shot of the covid-19 vaccine in December 2020
Vaccine,9,he was apparently scheduled for a vaccine and a military nurse from a different division used a personal connection through another medic she knew to go and vaccinate jin without authorization. she did all this just to meet him and it’s very scary and messed up
Vaccine,6,"Dawa iko,there's no way Big Pharma can make meds that suppress viral load and replication but not a vaccine...ni biz tu"
Vaccine,0,"I’m not an anti-vaxxer where did you get that from my comment?Myself and my children had all our vaccines except those considered optional like glue, pneumonia, shingles. I can guarantee you I will double and triple think getting another others since Covid"
Vaccine,1,"Moot point. #MAGA understands that the vaccine, according to Trump, was a matter of personal preference.. Trump never supported forced vaccination. BTW the vaccine was inevitable."
Vaccine,10,"It is a pleasure to listen to our final keynote speaker. , a past president of ILA, delivered a funny, educational, and inspirational finish to this event.""Literacy is the vaccine for poverty.""#ILAequity #ILADEIB"
Vaccine,0,BOYCOTT ALL COVID VACCINES! They are more deadly than the Disease!
Vaccine,0,Probably got the vaccine death.
Vaccine,7,"[PREMIERING 5/19, 8:30PM ET] The Unseen Crisis: Vaccine Stories You Were Never Told | Documentary"
Vaccine,2,It's not a vaccine calm down
Vaccine,34,Clinicians: summer gatherings could lead to new cases of mpox. Talk to your patients about the JYNNEOS vaccine. Two doses are more effective than one.
Vaccine,0,Covid pandemic times were crazy. The holdouts obviously had heard about the health issues and deaths from the vaccines and didn’t want them. What was she going to do? Have them held down and forcibly vaccinated?
Vaccine,0,"They should have refused to race, let shim beat itself..."
Vaccine,0,who gives a shit.  Do vaccines even work on necromancers?
Vaccine,1,You catered to anti vaxers consistently and rubbished a safe vaccine
Vaccine,1,IMPORTANT to not forget the Autopsy Histopathologic Cardiac Findings in 2 Adolescents Following the Second COVID-19 Vaccine Dose; 2 teenage boys who died shortly following administration of the second
Vaccine,0,Never had the vaccine. Never had Covid either. Been tested 12 times and exposed a countless amount of times.
Vaccine,2,"☝️You will see the difference in a real pandemic if it ever happens because the government, police, Dr's, nurses &amp; army will be the first to get any genuine vaccine so the country can continue to function &amp;.. the Tories would not have 16 parties. 😉🤦‍♂️"
Vaccine,1,(X) to doubtWe all know its the vaccine.
Vaccine,5,One of the most noble jobs to be an anti-vaccine activist 🙏🫶
Vaccine,19,Let me guess: masks still work and the vaccine does too?
Vaccine,0,"And let me guess...you demanded vaccines for everyone, so basically YOU just want to decide what's best ""healthcare"""
Vaccine,1,"NHMA showcased CDC's Let's Stop HIV Together campaign at the National Latinx Conference on HIV, HCV, and SUD. They distributed 100+ prevention toolkits, raised MPOX vaccine awareness, and connected with PACT program members. #medtwitter"
Vaccine,1,"Hi Bernard, here's the European Covid summit III (2/3 days ago) tope leading professionals telling the facts, covid damage is real but not aired, proper testing was not done overall, vaccines are more dangerous then good"
Vaccine,0,Anyone who does this to their unborn baby is insane. Just say NOFDA panel recommends Pfizer's RSV vaccine for UNBORN babies
Vaccine,0,Early data from Mass General researchers suggests the BCG vaccine could have a protective effect against Alzheimer's…
Vaccine,0,Award-winning universal vaccine method calls for deeper scientific exploration – The Slammer Method   Source: Eric Kikkert
Vaccine,0,Critical that you remember the complete fraud of the Pfizer &amp; Moderna mRNA technology based gene vaccines &amp; the criminality of FDA in approving EUAs; the trials were never set up to prove what we
Vaccine,0,"Levels of handwashing and vaccine uptake in Kenya, Uganda, and Tanzania to prevent and control COVID-19: a systematic review and meta-analysis #covid"
Vaccine,0,"Your so wrong ! My stepdad died March 9th FULLY VACCINATED then got heart problems shortly after , at hospital GETS COVID 19 with all covid shots !  Week laterIntubation then Coma and death. WHAT DID THE VACCINE DO BESIDES DAMAGE HIS HEART. PS HAVE MANY SICK FRIENDS AND FAMILY🤡"
Vaccine,0,Award-winning universal vaccine method calls for deeper scientific exploration - The Slammer Method     #EricKikkert #vaccines
Vaccine,0,Rudy=screwed by his good buddy Diaper Donnie because EVERY THING TRUMP TOUCHES DIES
Vaccine,2,The consequences of forcing a vaccine that doesn't provide any benefit to the patient down everyone's throat for the last 2+ years.
Vaccine,0,"It's certainly not mild. I recently caught it again after the bivalent vaccine and was knocked off my feet for a couple of weeks and now have pneumonia. I don't want to even think about the possible long term damage. My advice wear a mask, indoors in public even if noone else is."
Vaccine,0,"Died Suddenly - Police Officers who died suddenly recently, possibly due to injuries caused by COVID-19 vaccine mandates (Part 3/3 - 13 deaths in Dec.2022-Feb.2023), by"
Vaccine,2,Please don't tell me you think this is what is being injected in a vaccine?
Vaccine,0,"Yes, that massive experiment in socialism, high prices, &amp; corrupt government leaders. Pro-illegal immigration, pro-baby murder, pro lockdowns &amp; vaccines unless the government leaders want different rules.They were bailed out by the Stimulus and still sucking wind. That one?"
Vaccine,0,Musta got the vaccine
Vaccine,2,They can't prove that the vaccine actually saved any lives. That's the problem.
Vaccine,0,"Hmmmmm...I feel pretty damn good about not getting ANY Covid ""vaccine"" shots."
Vaccine,1,"But did you not think that since it was likely to be a mild disease for most people, that having a vaccine with no long term data, might be risky? I had friends who queued up in hot sunshine in a car park to stick their arm out to have an unknown jab. They didn't know which one."
Vaccine,0,"Yes Nicole, but vaccines are safe and effective and masks are an important method of reducing transmission of COVID-19, a highly pathogenic disease with long and serious consequences."
Vaccine,0,"FDA panel recommends Pfizer's RSV vaccine for UNBORN babies — but may carry small risk of premature birthsPfizer's RSV vaccine for unborn babies has got the green light from FDA advisorsIt could be approved for use by the agency as soon as August, before RSV season"
Vaccine,11,"Hank Green's favorite tool to combat vaccine misinformation is getting cancer at a young age :) look don't worry, all your favorite content creators all of a sudden got cancer.. its not a big deal :) moderna AstraZeneca pfizer long covid"
Vaccine,0,"My friend son has not been feeling good since his second vaccine, he needed for school He was found dead in the bad week ago . His mom is total mess .Omg ,what thay have done to the people, to the world They all should be hanging, and they will one day."
Vaccine,0,It is equally possible that the mothers refused the vaccine and caught covid.  We know covid has long term effects.
Vaccine,0,"I would agree with you but you see HE thinks that he did a bang up job.  Shutting down the country, pushing the poison poke, to this day, gave up power to Fauci and Birx.  I mean he calls himself the “Father of the Vaccine”. Don’t know who is advising him."
Vaccine,1,"Those of us that didn't fall for the last bull shit ""vaccine"" are looking for what the smokescreen is covering, and will soon discover the next ""conspiracy"" that will come true, just like all the rest!"
Vaccine,1,"I would love to hear your thoughts on the connection between Bill Gates, the “vaccines” for COVID that are basically the first vaccines in history that don’t inoculate against their target, and Event 201.At no point since its release have I ever said that COVID “helped” anyone."
Vaccine,56,"Do you know your child’s seizure risk from the #MMRvaccine? Every year about 5,700 U.S. children suffer seizures from the MMR vaccine. Take time to research information about your child’s health. Stay informed, and ask questions. Start here:"
Vaccine,0,How do I or you know? I don’t speculate.  The facts are that he was beaten up by many non nationals. I don’t condone violence. I hate the fact that people lie and many die as a consequence of “safe and effective” vaccines. Why no outrage about that? Thousands in early graves
Vaccine,0,Until Kennedy.Then there will be some explaining to do on those vaccines.
Vaccine,1,"Oh I didn’t know there was a Jessica Biehl version! But probably yes bc Jessica Biehl is a crunchy, granola anti - childhood vaccine troll."
Vaccine,1,"There's a ton of money in curing cancer. But cancer isn't just one thing and people have been working on that problem for ages, with real progress. We have vaccines for cervical cancer! Also, remember CRISPR? Research is going on with that regarding cancer."
Vaccine,10,"Even where they do work, it's temporary, and at a huge cost.Herd Immunity is sacrificed for temporary resistance.  Vaccine recipients do not create memory B cells after exposure, the way they would with the live pathogen.  That's why natural immunity is far superior.Getting full immunity when you're young and healthy (after exposure) is far preferable to having a 7 year resistance and then eventually getting exposed when your old and weak."
Vaccine,5,Do a study with all vaccines. Like this.
Vaccine,0,You are a joke with your lies. Sadly sarscov2 killed kids and their parents. Go and ban water because some people drown or peanuts because some people have an allergy. In the real world the covid vaccines are safe and effective and have saved many lives.
Vaccine,2,"Trump will blunder DeSantis into contention because his ego will have him on the wrong side of a Republican base over covid, the vaccines, and Fauci."
Vaccine,0,Krystal clearly isn’t interested in being educated and is comfortable in her ignorance. She is spreading her own “beliefs” rather than facts regarding vaccines and Covid. Narcissistic behavior like hers is harmful to getting the truth out.
Vaccine,64,I say all of what I’m saying as someone who did ease my precautions in 2021 after vaccines (not in essential places) and then saw the error in my ways and changed. Like I’m not perfect and I don’t believe anyone is. But we’re capable of reflection and change.
Vaccine,0,"Ask me again why I was ""vaccine hesitant""!  How do they know it was natural causes with no inquest?  Liars!#DiedSuddenly_"
Vaccine,1,Yoh kwanele with these vaccines haibo!!!...
Vaccine,0,I heard they put mRNA in ALL of the vaccines post COVID
Vaccine,0,"Me, too. I am also not anti-science. If there are problems with vaccines then science should thoroughly research the issues and the true risks should be communicated to anyone thinking of taking a vaccine or any drug for that matter."
Vaccine,1,"Oh yeah. And vaccine mandates, lockdowns and masks were all a sham!!!! ALL OF IT. The liberals and ndp are cats compared to conservatives!!! They’re had at least 9 lives so far."
Vaccine,0,Oh my god! That's terrible :( did you take the covid vaccine? I heard it has a chance to cause heart problems in young people
Vaccine,7,"“She had been vehemently opposed to taking the vaccine, knowing she was in good health and of a young age. But, slowly, day by day, her freedom to choose was stripped away.”"
Vaccine,0,"He's been testing this junk for years!? Why wouldn't every ""vaccine"" be exactly the same???"
Vaccine,1,I’m so done with everything at this point. I just can’t… ☣️☣️☣️ The Real Reason Behind Conservatives' Shifting Views on Childhood Vaccines - TIME
Vaccine,0,Do you need a COVID-19 vaccine or testing appointment? Call: 703-246-7100 Have other COVID-19 questions? Call: 703-246-2411
Vaccine,0,"This is your child if you gave them ALL childhood #vaccines.  There are 2 schedules. One needed for school or the full #CDC schedule which includes many more. Parents are continuing to poison, kill and/or make their kids chronically ill and doctors are their accomplices. Criminal"
Vaccine,3,"You are misinformed. People are dying because of that vaccine. I am unvaxxed, 70 years old, no covid. My son, 29 years old, vaxxed, has covid now."
Vaccine,0,Next #COVID-19 #coronavirus #vaccine should only target #XBB strain ... | #SARSCoV2 | #immunization | #vaccination | #medicine | #COVID19 | #Illness | By  via
Vaccine,1,Oh so suddenly it was caused by a vaccine… pre-pandemic.
Vaccine,0,"Tbqh, I have close to 0 faith that this data (as well as vaccine data or anything else related to covid) can be corroborated as accurate - I think the numbers available to us are always at risk of being manipulated to support lockdowns and government mandates."
Vaccine,23,FDA Panel Votes to Approve RSV Vaccine to Protect Infants
Vaccine,0,Almost everyone at my job received the vaccine and they’re all fine. Everyone in my family. They seem to be fine and this was 2 years ago.
Vaccine,0,"What exactly were the death causes of millions are still up for debate. A tradition in medicin to give pathogens &amp; vaccines name after place of origin. Yes, but a virus &amp; disease with a serious wrong timeline in Q4 2019, that dates back to a US document in 2016 by disease name?"
Vaccine,1,Exactly. Just follow the Money. Everyone saying that the vaccine is harmless and helpful are being paid.
Vaccine,1,The vet said he looks good for the weight and male cats are a bit heavier than females she was happy with him and he loved the treats he got while getting his vaccines.
Vaccine,1,"....Or organic farming, protecting kids from drag queens, not injecting them with dangerous untested vaccines and 'unknown illegal migrants moving in next door !"
Vaccine,4,Could you pass the vaccine freedom health act?
Vaccine,0,"Are the long covid ppl not in any way open to considering that their health probs are due to injecting themselves/their kids😳, with a emergency auth only drug, that only fits a revised-to-suit definition of vaccine? A wordy 1/5 thread..."
Vaccine,0,Glenn Greenwald explores the vaccine skepticism espoused by ⁦⁩ :
Vaccine,9,"Please, please, please let me live long enough to see all the Covid anti-vaxers fight to be first in line when these cancer vaccines hit the marketplace. #Covid #antivax #vaccination"
Vaccine,0,Why should we put this in our bodies Matt but not the COVID vaccine do you know everything that is in it
Vaccine,0,It was about money for the doctor though too. He was just against the MMR vaccine because he wanted to continue to do three different vaccines. He was paid my the vaccine manufacturers to push that the MMR specifically was causing autism.
Vaccine,2,"Philando Castile, was fatally shot during a traffic stop by Jeronimo Yanez, a 28-year-old police officer in Minnesota. Castile then calmly informed Yanez: ""Sir, I have to tell you that I have a firearm on me."" Yanez panicked &amp; shot Philando seven times."
Vaccine,0,A first-of-its-kind RSV vaccine for pregnant women guards their newborns against the scary respiratory virus -– and federal health advisers on Thursday backed Pfizer's shot despite some lingering questions.
Vaccine,0,"Amid growing concern that the United States could face a rise in mpox cases this summer, three new studies show that two doses of the Jynneos mpox vaccine are much more effective than just one."
Vaccine,0,"Georgia leads the nation in poultry production. To protect it, Athens researchers are seeking vaccines against avian flu outbreaks."
Vaccine,0,Several vaccines and new treatments for Lyme disease are currently in the works.
Vaccine,0,"Somerset County Department of Health continues to vaccinate residents eligible to receive primary or booster doses of COVID-19 vaccines. Visit the counties website for available locations, time and dates."
Vaccine,0,Secretly pursue cloud-ready nano crystalline particles (mini antennae) in vaccines storing information in the cloud through lustrous illuminati. #FridayMorning #conspiracy #secrets
Vaccine,0,All that depends on two things. Who is the “they“ she was referencing and what’s the definition of “work” because some government officials (and other media figures) did make claims about the vaccine that were not true regarding what it would and wouldn’t do
Vaccine,0,"Yes, can you do one on the vaccines and how they are really depopulation drugs which means it's the greatest genocide in human history all planned by the khazarians like the Rothschild's? Or one on how the government is following the communist rules of revolution?"
Vaccine,3,"I haven't seen any convincing data that the Covid vaccines even reduced suffering and death from the virus, and she couldn't produce that data either"
Vaccine,3,Now do one with all vaccines .
Vaccine,4,"It's hard for them. One day they think lockdowns were bad, then they are told they are good. Same with liking the Vaccine, Gavin Newsom, and Disney.I can't blame them for not know what to think of Hannity.  They are need signs from their diety so they can know what to think."
Vaccine,1,13 million dead from vaccine injuries  ?
Vaccine,1,"Unfortunately, parents aren't going to believe the vaccine claimed their little one until many years later after they have time to ponder all that happened and realize that their baby was perfect fine one day, got vaxxed and within a few days was dead.  You can bet your bottom dollar their ped tells them there is NO connection between the two."
Vaccine,2,"Yeah, that was not a good move on Trump's part. Fauci and Brix sandbagged him into believing the vaccine would be safe and effective when it actually is the most toxic shot ever concocted in medical history.  Hundreds of Young people dropping dead every day is evidence of that."
Vaccine,0,Nothing to see here……move along now.😳😳😳😳😳😳We don’t talk about vaccine injuries!🇺🇸🇺🇸❤️❤️🙏🏻🙏🏻
Vaccine,1,"Likewise. In fact, with various lawsuits happening and being WON overseas that data coming from medical professionals that I've researched seems to add to the evidence that I definitely don't need a booster or three more boosters because risk outweighs benefits of vaccine"
Vaccine,409,"“She had been vehemently opposed to taking the vaccine, knowing she was in good health and of a young age. But, slowly, day by day, her freedom to choose was stripped away.”"
Vaccine,0,I have a question. Was the vaccine mandate Facism to you? Did you consider the lockdowns over the top authoritarian? Do you think Anthony Fauci’s wife should be held accountable for the role she played in all of that?
Vaccine,0,"Mark Gorton, founder of Tower Research Capital and creator of LimeWire, told CNBC he helped fund Robert F. Kennedy Jr.’s anti-vaccine nonprofit.Meet the Wall Street executive funding Robert F. Kennedy Jr.'s anti-vaccine group"
Vaccine,0,The fact is 2020/2021 there was no vaccines 🤣If you need a calendar google is free. You freedom ppl seem to be having some memory/time lapse issues. This is highly suggestive of Alzheimers.
Vaccine,8,It is on those profiting off the vaccine to prove it is NOT causal. Not the other way around.
Vaccine,1,"WRONGTHINK 5.19.23 : THE GOVERNMENT IS FORCE-FEEDING YOU VACCINES  I  pledge allegiance to the Flag of the United States of America, and to  the Republic for which it stands, one Nation Under God , indivisible,  with liberty and justice for all."""
Vaccine,0,why is that thing at a pediatricians office?Drag queen vaccine booster hour?
Vaccine,4,"Nope, don't think so.    Polio, smallpox, tentanus, hepatitus, plague, and a few more were eliminated with a vaccine.   Babies in the womb are very vulnerable to mental retardation if exposed to measles, mumps, fifths disease all brought into a classroom by unvaxxed kids."
Vaccine,0,"There are so many antivaxers surrounded by all these vaccine injured people,friends,neighbors,family. You must be grouping together,becuz the rest of us aren’t seeing it."
Vaccine,1,"59 deaths? The odds are so good that despite vaccine mandates, Australia has excessive mortality rates. As does the UK. Non-Covid. But sadly, some people’s politics won’t allow them to think critically. Enjoy jab number 6. All the best."
Vaccine,0,"There were definitely some excess deaths due to ""lock down"". But we have no idea whether there were more excess deaths than there would have been without lock down. There wasn't testing available. There were PPE shortages. There was no vaccine and little treatment."
Vaccine,0,"FBI Surveillance Contractor Probed Anti-Vaccine Mandate Activists; lashpoint, founded by a specialist focused on infiltrating Islamic terror groups, now monitors domestic political organizations.Les antivax sont bien surveillés aux USA"
Vaccine,6,"This fuckwit thinks we're just gonna forget 2020. We're not. We have respect for the hundreds of thousands who died despite the heroic efforts of the medical community, and for the hundreds of thousands more who died because they refused the vaccine."
Vaccine,4,Trump is a pro vaxer we need someone against these killing machines ! unless y’all don’t believe ppl are dying from these drugs &amp; vaccines #RFKJr2024  😍
Vaccine,4,"Thank you- I’m sick of Doctors putting thing’s out their to make money off the vaccine injured yet not speaking the truth. We need transparency and honesty. There happy to make money off us yet they won’t even say it like it is. It’s a pandemic of the vaccine injured with many who have serious conditions. By quoting this nonsense of lifestyle measures, neutraceutricals, and a few pharmaceuticals curing 95% of us is causing more harm than good and projecting to the world this isn’t the serious helath crisis it is."
Vaccine,4,"Imagine if they’d questioned lockdowns and vaccine passports rather than begging for longer, stricter restrictions"
Vaccine,1,"The free speech being suppressed isn't the mainstream media, it's the doctors who are being cut out of 'science' and silenced for suggesting alt treatments and vaccine hesitancy. We won't see the peer reviewed data on these topics bc they are being shut down."
Vaccine,0,they did when it was vaccine requirementsand they lost thousands of jobs
Vaccine,3,"Thank you, is this from Canada vaccine choice?"
Vaccine,0,"“She had been vehemently opposed to taking the vaccine, knowing she was in good health and of a young age. But, slowly, day by day, her freedom to choose was stripped away.”"
Vaccine,0,Wasn’t irregular heartbeats one of the extremely rare side effects of the #SafeAndEffective vaccines? Surely no link here… 😉
Vaccine,0,There are reports the vaccine effects your IQ so maybe yes
Vaccine,3,I think getting those diseases were a fact of life then. Thanks to vaccines we don't see them at all or as fatal. Hence anti-vaxxers who will bring the bad days back.
Vaccine,0,"The COVID vaccines have an estimated death rate &gt;1,000 higher than the acceptable safe limit, by"
Vaccine,1,My vaccine worked. I’m glad it did.
Vaccine,0,Can you please explain to me how these vaccines are actually helpful? Serious question. All people I personally know vaccinated are those with cvd and in hospital.  My unvaccinated friends haven't had it. Fact.
Vaccine,36,Covid vaccine injury has finally entered the Overton Window of acceptable mainstream discussion.Expect many more such articles.
Vaccine,0,"Nah, my other vaccines actually prevented me from getting the disease. You’re up to date on all the boosters, too, ain’t ya? What’s that, 5 or 6 shots total now? I’ve honestly lost count."
Vaccine,11,"They were elidgible, Mandating a vaccine that didn't work whats so ever and now has the vaccinated as the most covid cases and deaths in Canada. with no long term studies with compounds never before put into humand (Experimental) Is not legal, that's illegally profiteering for big corrupt pharma.Denying EI to unvacciinated who paid into their whole lives, is theft and about as fascist as fascist gets, the last time that happened was hitler doing it.History will not be kind to you."
Vaccine,1,Anyone seen Simon Coveney recently? #Bilderberg
Vaccine,2,"So true. To think that anything labelled ""vaccine"" MUST be good - is absurd.  To think that questionning something being injected into you could be detrimental - is absurd.  But here we are - living in absurd world."
Vaccine,0,If polio was caused by the the pesticides sorayed on crops would a vaccine be needed?
Vaccine,1,You know what would be really clever - stalk Twitter for  tweets about dead people not knowing if they were vaccinated or not and blame their death on a vaccine. This way you can cause maximum pain to their relatives and friends whilst still feeling uniquely special.
Vaccine,1,We tried to tell people but we were censored and called conspiracy theorists. Fauci &amp; his cronies took life saving drugs off the market for Covid care &amp; anyone who prescribed it was threatened to lose their medical license. If something worked they couldn’t push their vaccine.
Vaccine,0,I thought they already did a vaccine episode with fry and the common cold
Vaccine,4,Weaponized Ticks &amp; Mosquitoes (Blood Suckers)Weaponized Soil &amp; WaterWeaponized LivestockWeaponized VaccinesWeaponized AirHow does disease get in us?
Vaccine,0,"HUGE opinions based on ZERO knowledge … the kinds of people weighing in on Covid, vaccines, books, sexuality … ugh. Infuriating."
Vaccine,1,"Here you go jules, here's the new European Covid summit, with  top leading experts , vaccines were not tested properly &amp; don't work, vaccine damage is real but not aired, the truth is coming out jules,keep believing if you want"
Vaccine,1,"In this video, a town councilor in Ontario, Canada, Anne Tessier officially apologizes for vaccine mandates for causing more harm. She also mentioned based on Ontario data until Jan 2022, there are more Covid cases among vaccinated per capita than unvaccinated. Where is CDC?😡"
Vaccine,10,Nova Scotia Health’s COVID-19 vaccine outreach clinics will be offering drop-in vaccines next week in all zones.Learn more: See all upcoming clinics: .
Vaccine,0,"Congratulations to  for placing 3rd at  for Venture of the Year! MaxQ specializes in thermal packaging systems that maintain optimal temperature ranges for blood, medication, vaccines, and medical devices during transportation."
Vaccine,1,question? for every variant are a new vaccine? how many vaccines people need to create immunity?
Vaccine,1,"President Trump defends hiring Christopher Ray.  !!!! Ugh. Just say sorry and for two weeks to slow the spread(two years) dr. Fauci.. you put him in charge of the entire economy.. also your miracle vaccine warp speed..  criticizing, governors who opened early…ugh plz trump.  I want to vote for u."
Vaccine,5,"COVID-19 Vaccines Can Cause Sudden Cardiac Deaths: Warns Expert (Dr. Fraiman), Calls For Its Withdrawal From Market; Fraiman said that he and his team have multiple autopsy studies that provideQu’en pense la fédération française de ju jitsu?"
Vaccine,0,"Because their goal isn’t policy or laws. Just like with vaccines, masks, BLM and other wedge issues…the goal is to pit two sides against one another. It’s a Russian psyop to create division and civil war. The right falls for it every time. They want you angry and bitter."
Vaccine,0,"Until vaccines and treatments improve, I’m wearing a mask in public."
Vaccine,2,Why didn’t you get the vaccine?
Vaccine,3,"President Chump was in charge of the vaccine rollout ""Operation Warpspeed"" giving legal immunity to Pfizer etc. Vaxheads like you should hero worship him, right?"
Vaccine,0,Pfizer and BioNTechare  seeking declaratory judgment that they don’t infringe certain patents relating to the COVID-19 vaccine.
Vaccine,4,"The Auditor General’s audit on Child and Family Services and COVID-19 Vaccines in Nunavut will be released on May 30th, 2023. Read the media advisory for details: #cdnpoli #nunavut"
Vaccine,0,"Using my own brain, knowing that they purposely used the word ""Suddenly"" and ""Died Suddenly"" in quotes, In my own opinion, I would say there's a ""Good Possibility"" it had something to do with the ""Vaccine""!"
Vaccine,0,Covid Vaccine dont do much at all their way of counting was fraudulent from the start.They started administrating in end of 2020 and then it didnt count the first 14 days and often you were called vaccinated after 2nd shot. How much can you muddy the water.
Vaccine,4,"Please explain how the EU and even the US is producing more while using *less* inputs this last decade? Without growth there's no new vaccines, lab grown meat, new train lines, ... Netflix uses a fraction of the amount of resources of the equivalent amount of theatres."
Vaccine,2,"Pierre was supporting the liberal spending, pushing vaccines, masks and all that stuff. Just because he wasn't leader at the time, I don't think it gives him a pass."
Vaccine,0,like the covid vaccine in 2 years
Vaccine,0,"Healthy young athlete are dying in droves “suddenly” since the vaccine roll out. These kids are super healthy&amp;  fit and conscious of everything they put in their mouth.  They eat, sleep and breath their sport. He’s likely not popping pills like an addict. 🙄"
Vaccine,1,"My question goes to ,  did you clarify on COVID-19 vaccine for clinical trials on your citizens to reduce on population in the country as the NEW WORLD ORDER says from , I 'll rank the Late Tanzanian president for denying COVID-19 vaccine to his people R.I.P"
Vaccine,0,There’s something in those vaccines 🤪
Vaccine,2,Says the woman who advocated for vaccines which have been proven to be harmful because of the huge profits it would generate for her husbands company - and therefore - for her.
Vaccine,7,Yes of course!Wanting proper safety testing and safe ingredients for vaccines makes one a nut job. In Oreo tinker world 😆
Vaccine,3,"😂… he's been suing those vaccine companies in court for YEARS, and winning."
Vaccine,1,You are awesome. Keep up the good work. It's working. More people are realising the dangers of big pharmaceutical and vaccines
Vaccine,37,"This suddenly popped up on my YouTube page, and I decided to click.The dude has lymphoma. I go to his Twitter profile. Do you care to guess his instance on MRNA VACCINES ?PS: Such as heart damage, cancer is the least of their worries"
Vaccine,0,"Here's No 10Lawsuit filed against the State of Massachusetts for publishing fraudulent COVID statistics, rigged death certificates for profit, and covered up COVID vaccine deaths..  Top 10 Headlines the Media didn't tell you this week:"
Vaccine,0,Is this the Operation Warp Speed Trump Vaccine you're referring to?
Vaccine,0,Rodney &amp; Adonica Howard-Browne know this. Kool Aid drinking morons #rodneyhowardbrowne #adonicabrowne  #antivaxxers #VaccinesWork #vaccines #VaccinesSaveLives #COVIDIOTS #ConspiracyTheories #republicans
Vaccine,0,He didn’t invent the vaccines he was an early pioneer in the development of MRNA technology. And it was years ago.
Vaccine,0,Isn;t that what democrats did with the pandemic ? How many cities announced opening up by November 6th after Phizer announced the vaccine ?  Didn't 100 democrat mayors send everyone back to work that first week ?
Vaccine,5,Can you name a single vaccine currently in use that contains aluminium &amp;/or mercury…… hint to the answer: 0
Vaccine,1,I didn't take the vaccine which he pushed.   I am old enough to think for myself.  You can keep your clown.As for me TRUMP 2024!!
Vaccine,0,Calling it a vaccine is the first lie.
Vaccine,0,This garbage killed my mother. How could anybody believe in their “vaccine”?!
Vaccine,0,"* PS — Seokjin is fine NOW, the vaccine incident happened in January with the investigation beginning in march I believe. But this is severe. Medical professionals breaking the law to get close to him, this cannot ever happen again, he needs to be protected 24/7.#PROTECTSEOKJIN"
Vaccine,1,"Perhaps it's time to revisit the court's error in allowing Biden's covid vaccine mandate for everyone who works in a hospital to remain in place. Every person the mandate applies to is more knowledgeable and better informed than those who imposed the mandate, even the janitors."
Vaccine,0,The point is any objective viewer (who isn’t friends with Krystal and Marianne) saw that the vaccine part of the rfk interview was bad. She just wanted to say her piece and not listen to what he had to say. You’re biased it’s fine but don’t be surprised that people call it out
Vaccine,1,I went to San Japan last year my first con in a very long time. I ONLY went because they required a vaccine/ or Negative covid test and mandatory  masking on the con floor. Wore mask. Was vaccinated. Did not catch Covid.
Vaccine,0,"That man/wo got his head so far up trump Ass ,he can’t see the big picture"
Vaccine,1,"However - Pierre Poilievre is buying the “net-zero nonsense” When will Canadian influencers call out the fake Conservative’s?They’re herding us into same transgender, climate alarmism, mandatory covid vaccine insanity."
Vaccine,0,We are very lucky to have terrific vaccines be it covid vaccines the new rsv vaccines vaccines that reduce the risk of cancer that stop deaths from measles and on and on. Kennedy is using the election like he used the pandemic - to spread lies to make more money
Vaccine,9,"A brilliant history of pandemics and the vaccines that countered them from  at the .  Some of the first clinical trials were conducted in IndiaFrom His latest book ‘Foreign Bodies: Pandemics, Vaccines and the Health of Nations’"
Vaccine,0,Everything has to do with vaccines. Their lies are killing thousands of gullible folks. It’s kinda bad. Don’t you think?
Vaccine,0,"Yes but that goes for all countries. The data you show is specific about 2020-2022 and so there were no vaccines in 2020 in most countries until end of dec that makes it bad data , especially when you dont look at the longer data which is still comming."
Vaccine,3,"I agree! People are lining up to sue. I hope victims/survivors of Jan6th, hate crimes, gun violence, targeted political violence, families/survivors affected from Covid/mask/vaccine lies, election workers,    abortion docs/staff/patients, immigrants, LGBTQ/TRANS... long list."
Vaccine,5,has a common sense approach to vaccines that the establishment doesn’t want people to hear.
Vaccine,0,I remember when this guy pretended that he was helping the King of Thailand investigate vaccines 😂😂
Vaccine,1,"If you were trying to save people you would have allowed for all possible alternative treatments to include those that might have kept people from hospital without a vaccine. If you were trying, you would have refuted the notion of ""universal vaccination."""
Vaccine,1,“Yes the public r not scientists but you talking about them like that is outrageous.” The public are the ones that came up with “vaccines cause autism”……
Vaccine,0,"I’ve dealt with your type of people oooh too often to know and almost practically predict your responses. It is a vaccine. Or call it whatever you want. But right now you’re squirreling because you don’t have a response to what I’ve said and what is actually true about Amy and the vaccine. You’re purposely and deliberately being willfully ignorant and ignoring what she actually talks about, has said, And her work in the community. That’s fine, I don’t expect you to be genuine at this point as you keep sharing."
Vaccine,1,"Michelle shut up. I answered your question about where we procured vaccines from, I told you. Peddle your ridiculous conspiracy theories elsewhere or get some help for them."
Vaccine,2,"Prepare for zapp brannigan getting canceled for being a creep and appearing in a podcast with the heads of Alex Jones, Ben Shapiro and Matt Walsh. And for robo trump to enter the presidential race. And for fry and bender to be to be lectured about vaccines."
Vaccine,4,"Kissing, absolutely. Saliva may contain epithelial cells or even blood in some cases.Epithelial cells with nuclei are affected by mRNA genetic 'code'Even being in close proximity to vaccinated individuals for prolonged periods of time transmits mRNA through 'vaccine shedding'"
